Date,RF_Forecast,RealizedVol
2014-07-11,0.006727788320879769,0.003940831325787714
2014-07-14,0.005407403825518787,0.004024336517910416
2014-07-15,0.005085575681522727,0.004037612354239479
2014-07-16,0.006529859343789432,0.0041089366002675315
2014-07-17,0.005999481706685651,0.0046355467432001645
2014-07-18,0.006711905588404703,0.0048533256796075164
2014-07-21,0.006464415006134206,0.004798339032655212
2014-07-22,0.006597184879682441,0.00488152088351698
2014-07-23,0.007145620184113105,0.004891794225674757
2014-07-24,0.006206326166868902,0.004849648263545276
2014-07-25,0.006022665039434661,0.004756015383666085
2014-07-28,0.006954020857298475,0.004721859494292723
2014-07-29,0.006838047876794136,0.004791566505168162
2014-07-30,0.007016674044903087,0.004775169020700157
2014-07-31,0.007319645795506883,0.00586816489687458
2014-08-01,0.0074826530136304715,0.005886790058329128
2014-08-04,0.007971452681376397,0.006022054073351861
2014-08-05,0.007505561270010631,0.006278698254608531
2014-08-06,0.008644748961568862,0.0061670643654054575
2014-08-07,0.008178453560967107,0.006186437547389905
2014-08-08,0.007627250219985224,0.006527441542287486
2014-08-11,0.008736021817032374,0.006537516878758093
2014-08-12,0.008061288528892575,0.006544000223643566
2014-08-13,0.007533008387998808,0.0065449920510298135
2014-08-14,0.006855108043162,0.0065916063536370865
2014-08-15,0.006808813778192394,0.006515675169199055
2014-08-18,0.007324468884073608,0.006659177331444681
2014-08-19,0.0067543186094522365,0.006595915937936319
2014-08-20,0.0066084263364571474,0.006557027058106684
2014-08-21,0.00502488661754814,0.006535487335406648
2014-08-22,0.005115327734594366,0.00654012164755721
2014-08-25,0.004819216479696633,0.006538762403520158
2014-08-26,0.0059095590380332415,0.006532038490140563
2014-08-27,0.005934046200555677,0.006487046195057784
2014-08-28,0.005558673718358043,0.006119896531881711
2014-08-29,0.00550624123695625,0.005860276680894945
2014-09-02,0.005282845491997093,0.005845754505980246
2014-09-03,0.0062682263161858,0.005775686919420032
2014-09-04,0.00619558272710713,0.005773624469713544
2014-09-05,0.006020767660498741,0.005845331536343672
2014-09-08,0.005542522893484424,0.005804829488546475
2014-09-09,0.006579177263104018,0.005927105975782332
2014-09-10,0.0070960889957682625,0.005906406245869389
2014-09-11,0.006549298457641328,0.005908588110831366
2014-09-12,0.005968776429074972,0.004743379916431019
2014-09-15,0.007392953051819715,0.004716270621462795
2014-09-16,0.00707220319144251,0.004731394032850641
2014-09-17,0.006595000698246169,0.004391408888035073
2014-09-18,0.0065315113733430685,0.004480852099812121
2014-09-19,0.004916391795478239,0.004364708813029055
2014-09-22,0.005467071429925311,0.004102016968587564
2014-09-23,0.007009064962566145,0.004206204042916658
2014-09-24,0.007153939494477188,0.004430772801682913
2014-09-25,0.006995497667627715,0.0051961078083112445
2014-09-26,0.007856540856151603,0.005366875941748447
2014-09-29,0.007701800060203361,0.0053870205547822715
2014-09-30,0.007864965501457705,0.005183980307784073
2014-10-01,0.007930886791718302,0.005654514164631939
2014-10-02,0.008062387632871698,0.0056364337440517895
2014-10-03,0.008233054883547886,0.0059657244142404305
2014-10-06,0.007430331569006768,0.00596146310228876
2014-10-07,0.007799429397042253,0.006520901398577539
2014-10-08,0.00837368720167331,0.007243916859038659
2014-10-09,0.008257290294604846,0.008185580820965514
2014-10-10,0.008377302822864266,0.008445698184311807
2014-10-13,0.008977789490875436,0.008952900843232817
2014-10-14,0.013150682466041444,0.008956981857756691
2014-10-15,0.011062161269920403,0.009078121623962406
2014-10-16,0.01464539278350764,0.009073829983631142
2014-10-17,0.013183531796082027,0.009325029267859724
2014-10-20,0.01053332939786326,0.009455231893760073
2014-10-21,0.008322448900185188,0.010024496166946123
2014-10-22,0.007719154702590241,0.010091484699516621
2014-10-23,0.008035120126916755,0.010334241291666837
2014-10-24,0.008069749043716535,0.010356211546650224
2014-10-27,0.007814538544315679,0.010359033018568036
2014-10-28,0.008109469678577947,0.010495309314808871
2014-10-29,0.008038249792894765,0.01049569892898752
2014-10-30,0.008688409650736268,0.010519121846393177
2014-10-31,0.006589237542106369,0.010732129442593477
2014-11-03,0.006809894108143157,0.010631149977292125
2014-11-04,0.0074469632586056,0.01059104885105484
2014-11-05,0.00730591171584414,0.010546010341761636
2014-11-06,0.0071835589884374045,0.010140728304884017
2014-11-07,0.007564825136386083,0.01002036976010141
2014-11-10,0.006848829802230973,0.010025694999916597
2014-11-11,0.006208263682496231,0.010013555438276311
2014-11-12,0.006168575115494916,0.009713825688969217
2014-11-13,0.006571432649643083,0.009714307053341462
2014-11-14,0.006579230562368699,0.009500526020271845
2014-11-17,0.007219123250506368,0.00949716910498691
2014-11-18,0.0071612312868466225,0.009128349230526729
2014-11-19,0.007235745029107279,0.008568140118699101
2014-11-20,0.007742907898508803,0.007681944342259706
2014-11-21,0.007275654127611665,0.007449847613432508
2014-11-24,0.006823776016914427,0.006825098179473611
2014-11-25,0.006113915670537104,0.0068222532000838994
2014-11-26,0.006532214403117308,0.0066783108621228954
2014-11-28,0.00574003461350851,0.006694411779211549
2014-12-01,0.0073809632943025606,0.006396688643745785
2014-12-02,0.006733568957319386,0.00628543573677055
2014-12-03,0.00653361751041503,0.005239365682172112
2014-12-04,0.006300984853499773,0.005070201852238095
2014-12-05,0.006017987932449593,0.004562328643144948
2014-12-08,0.004688840254525982,0.00457560635504141
2014-12-09,0.0067535799194064225,0.004567580253154631
2014-12-10,0.006928257676624328,0.005022674570516241
2014-12-11,0.00803547323247186,0.005083881312032188
2014-12-12,0.010043297706298526,0.005785062423369847
2014-12-15,0.008859494713351079,0.005502924170513694
2014-12-16,0.008951337296344859,0.0057187735995224
2014-12-17,0.011630069038060973,0.006779983470081611
2014-12-18,0.008522082815498579,0.007978955732357199
2014-12-19,0.00834600138133868,0.007992708072017511
2014-12-22,0.008524828448347484,0.008022559448522624
2014-12-23,0.007996530891024084,0.008008709847321029
2014-12-24,0.008198369780717916,0.008007740763188198
2014-12-26,0.008560954384871141,0.008029409686105245
2014-12-29,0.007019904311608998,0.008030367418543353
2014-12-30,0.007010022148065237,0.008079938371234358
2014-12-31,0.007261727720615744,0.008297473940065612
2015-01-02,0.008565020350617417,0.008244866544464826
2015-01-05,0.007547308566741885,0.008902017657702242
2015-01-06,0.008378525712604367,0.009043079713444611
2015-01-07,0.008978850700455947,0.009237123707132254
2015-01-08,0.008410054043401772,0.0097739676261377
2015-01-09,0.008067143989288981,0.009892440484447911
2015-01-12,0.00892226364033464,0.009989997940302222
2015-01-13,0.008640867673194037,0.00999030778534346
2015-01-14,0.009974427824765339,0.009968644182869243
2015-01-15,0.010460516962030318,0.010044956056723923
2015-01-16,0.011423228953653535,0.010312991045426904
2015-01-20,0.009201052674412477,0.010314683045962652
2015-01-21,0.00920213761746294,0.010346166833818577
2015-01-22,0.008575613631542824,0.010626861935061323
2015-01-23,0.008468701693379458,0.010674225229484623
2015-01-26,0.00731653097340888,0.010251764763024912
2015-01-27,0.006956203102735159,0.010510542505039994
2015-01-28,0.007836354516712659,0.01037875779540314
2015-01-29,0.00928736560667972,0.01045804998733624
2015-01-30,0.008448848876230597,0.01061359937183971
2015-02-02,0.009044726574640949,0.010229667497455191
2015-02-03,0.00897462348182591,0.009629351822835442
2015-02-04,0.009289620658080274,0.009623386407218323
2015-02-05,0.009113780892964314,0.009778642921900492
2015-02-06,0.00897150227729177,0.009793425047898608
2015-02-09,0.008206323056316904,0.009824173233922406
2015-02-10,0.008341606745462778,0.009995460596189262
2015-02-11,0.0069415544881187,0.00999422467062351
2015-02-12,0.007959337194679866,0.010107171149056403
2015-02-13,0.006902632175806614,0.009956175475780543
2015-02-17,0.007640444906123919,0.009960246752731607
2015-02-18,0.0077993826728946745,0.009373712525792796
2015-02-19,0.007733491001139002,0.009232769033949933
2015-02-20,0.0072035515763430305,0.009057095935443309
2015-02-23,0.007598957805294523,0.008459044044264803
2015-02-24,0.00731877141374635,0.008332727643227433
2015-02-25,0.006733402336557065,0.008200762931894704
2015-02-26,0.007213204477509072,0.008191644375008618
2015-02-27,0.007685562484065579,0.008140162843058553
2015-03-02,0.006830521010525122,0.008039139256225918
2015-03-03,0.0069811984901515444,0.007706503022569925
2015-03-04,0.006928296480147074,0.007743063246572924
2015-03-05,0.0062395432311983,0.007698045122563096
2015-03-06,0.006397545772204519,0.007641835634416808
2015-03-09,0.006706138937578334,0.007609431873330197
2015-03-10,0.00661800471481372,0.008212118765904986
2015-03-11,0.007630976631576172,0.00784259131482323
2015-03-12,0.007204358356969035,0.007783283355674898
2015-03-13,0.007544670006460934,0.007669119023895013
2015-03-16,0.00848194304918772,0.007690173129136219
2015-03-17,0.007856565481395161,0.007346995140944261
2015-03-18,0.0074750118834096295,0.0072108068660559094
2015-03-19,0.008027912420384172,0.007225846024246188
2015-03-20,0.0077938537422601265,0.007169509328704735
2015-03-23,0.00746362250232358,0.0071493236533123035
2015-03-24,0.006930177506834783,0.007195356163773357
2015-03-25,0.007499654182558043,0.007428596062602311
2015-03-26,0.007848889116361725,0.007441295396379437
2015-03-27,0.008083387333108415,0.007244896757815592
2015-03-30,0.007962789840298917,0.007541094818717628
2015-03-31,0.008544315949121091,0.007706159527252065
2015-04-01,0.007986459669532313,0.0077400145723209805
2015-04-02,0.0072161317869059724,0.007764277855705717
2015-04-06,0.006934312758208985,0.007777326237150203
2015-04-07,0.007612703397296574,0.007786253464508704
2015-04-08,0.006332559038321971,0.007785369066333933
2015-04-09,0.006680779076764899,0.007826351415003907
2015-04-10,0.006757085474016309,0.00787887692354432
2015-04-13,0.006575792597802,0.007904893195688654
2015-04-14,0.006897951841505802,0.007831529735526737
2015-04-15,0.007060697645564673,0.007843599536096608
2015-04-16,0.006861286842718094,0.0078036833926599155
2015-04-17,0.005904091532260878,0.008072384989373224
2015-04-20,0.00671827285340175,0.007822239256972367
2015-04-21,0.006996922032336484,0.007793845737912957
2015-04-22,0.00741263057037787,0.007200530096578493
2015-04-23,0.006637221325495418,0.007204836794118354
2015-04-24,0.006924925838947537,0.006844793220976924
2015-04-27,0.00640587265868953,0.00679615104012613
2015-04-28,0.007009910249567885,0.0063575826839154664
2015-04-29,0.006664925417729822,0.006365396243833617
2015-04-30,0.007353063858243552,0.006253377919142166
2015-05-01,0.006621350072704144,0.0064995011838802665
2015-05-04,0.00695538576199961,0.006312486215396665
2015-05-05,0.006116500611203588,0.006668763265964308
2015-05-06,0.007872570918704684,0.006623667642619208
2015-05-07,0.007565604451219002,0.006097234067058335
2015-05-08,0.007465936265652649,0.006553190836651326
2015-05-11,0.007793630773561833,0.006604969247481705
2015-05-12,0.007450459793067315,0.0062438532603766505
2015-05-13,0.007194504930578277,0.006032170563842268
2015-05-14,0.007760473748348072,0.006300207669412828
2015-05-15,0.007311308104660395,0.006268848354440181
2015-05-18,0.006559045278779952,0.006177448274370485
2015-05-19,0.006163005095832556,0.006167063000939344
2015-05-20,0.006799467048738591,0.0061499862350493685
2015-05-21,0.006054641843546272,0.006111033453250415
2015-05-22,0.005966631890785809,0.00605093293615288
2015-05-26,0.006064818187434794,0.006282635998086649
2015-05-27,0.006847971472077124,0.006492777584938659
2015-05-28,0.007030315809559606,0.00642890200271956
2015-05-29,0.006950433461740536,0.006530680814542772
2015-06-01,0.007178822076383377,0.0062030094135017855
2015-06-02,0.0073962589215847245,0.005974477495087505
2015-06-03,0.006919939021436252,0.005980847537985497
2015-06-04,0.00714650915123136,0.006116562392184491
2015-06-05,0.006391958551437432,0.006107072146776083
2015-06-08,0.006201378214079036,0.0062075720146281274
2015-06-09,0.006581504355210378,0.006161633105063924
2015-06-10,0.00685269421805598,0.006518222883418227
2015-06-11,0.006930959439028852,0.006489971349125497
2015-06-12,0.006840287314149265,0.00634878672059285
2015-06-15,0.007775128943978534,0.0060900424634694125
2015-06-16,0.0067728645185005775,0.006154204780852227
2015-06-17,0.006764634218408765,0.00576870229809005
2015-06-18,0.00649486103746483,0.005987478030945397
2015-06-19,0.0070578362373017525,0.006026568175420213
2015-06-22,0.006797717505024268,0.005620796463209205
2015-06-23,0.0064333499762100135,0.0055442720467204325
2015-06-24,0.005855947655075731,0.005680122519502115
2015-06-25,0.006814565975735341,0.005705813520921909
2015-06-26,0.0067729780962492115,0.005360002057293023
2015-06-29,0.007135821100785007,0.006597875764590077
2015-06-30,0.008499489501235871,0.006592283399137379
2015-07-01,0.008051792188829126,0.006710958432009817
2015-07-02,0.007692682462373686,0.006709041493006939
2015-07-06,0.007447061804005592,0.006732644819360251
2015-07-07,0.007862406921311972,0.006810796356587708
2015-07-08,0.007007355730015008,0.007226791866353073
2015-07-09,0.007415677075971258,0.007044407866657896
2015-07-10,0.008403454439626203,0.00738801863954723
2015-07-13,0.00825174467098868,0.007568407456281377
2015-07-14,0.00801588203743827,0.007602485903767662
2015-07-15,0.00786469999148287,0.007601438605296199
2015-07-16,0.007123249225094124,0.007730243590461072
2015-07-17,0.006185496153473176,0.007569493443577953
2015-07-20,0.005428150200990725,0.007566253333991483
2015-07-21,0.006079001705007406,0.007513306156108212
2015-07-22,0.006289060357046171,0.007525585108888605
2015-07-23,0.0052562592064647855,0.007275853950401732
2015-07-24,0.006524366144868461,0.0075297709417030175
2015-07-27,0.0067857552738768145,0.007494894569801462
2015-07-28,0.0062172184174994986,0.007778761432391689
2015-07-29,0.007247321177913772,0.007823592553232664
2015-07-30,0.007274341720074816,0.00781525768883035
2015-07-31,0.006988111978400962,0.007616687410587818
2015-08-03,0.0064083109930607556,0.007571354375884514
2015-08-04,0.007150524473932539,0.00750091671280856
2015-08-05,0.007532817199153361,0.007521479392846732
2015-08-06,0.006885826946727509,0.00753499929719185
2015-08-07,0.0067441283502717355,0.007533716869538479
2015-08-10,0.0068361006282499585,0.007883583829304933
2015-08-11,0.006358589998436453,0.007099496198099784
2015-08-12,0.00733267192417076,0.007085050717253641
2015-08-13,0.007807681904125685,0.006975646863378205
2015-08-14,0.007128065208296525,0.007011748184639028
2015-08-17,0.006885360371103668,0.0070403255007329595
2015-08-18,0.0067082633890553755,0.006969319443125094
2015-08-19,0.00704881888414392,0.006439069593469065
2015-08-20,0.006699522493985168,0.00751340823394905
2015-08-21,0.00828402889743624,0.009293234322273532
2015-08-24,0.017639775014270758,0.011671575795602346
2015-08-25,0.019140477509674996,0.011905706706695916
2015-08-26,0.0186038775235544,0.013805866598579403
2015-08-27,0.017762099604257543,0.014411433899304058
2015-08-28,0.014940596233129787,0.014410448589957275
2015-08-31,0.01610585853396052,0.014491666764552191
2015-09-01,0.018017661867423068,0.015474034134057157
2015-09-02,0.018560001722899882,0.015817995702754988
2015-09-03,0.015291872217663377,0.015785250024249808
2015-09-04,0.016231779873405988,0.01591443184322104
2015-09-08,0.017408977119805647,0.016510868036955364
2015-09-09,0.014757557246257644,0.016555548927960302
2015-09-10,0.015459906409255143,0.016529893275516745
2015-09-11,0.011780920978791676,0.01655008955970371
2015-09-14,0.011409839916673874,0.01656178968468708
2015-09-15,0.01243866448520652,0.016716976830392
2015-09-16,0.010017271844561493,0.016786677831224586
2015-09-17,0.00950409594308302,0.016783604447158106
2015-09-18,0.01004547815184887,0.016985945515542725
2015-09-21,0.010191478664743044,0.01699816968154975
2015-09-22,0.009112361194439977,0.016989992270611758
2015-09-23,0.010080891027534738,0.01690343340005896
2015-09-24,0.009832923564951754,0.016913730014071617
2015-09-25,0.011190538414277645,0.016912339392820868
2015-09-28,0.012247313764983232,0.01755148225797772
2015-09-29,0.015313554712897122,0.017527251030657876
2015-09-30,0.014713688043982992,0.01785709876912754
2015-10-01,0.013183169788020444,0.017796495959640956
2015-10-02,0.013317323936902731,0.017558182684878406
2015-10-05,0.011504560801691124,0.016861619539294638
2015-10-06,0.009323923100009235,0.015193625790316766
2015-10-07,0.009738568031908416,0.015059987244062987
2015-10-08,0.008231064676623991,0.013434975996433113
2015-10-09,0.00853043721355566,0.012700570247099086
2015-10-12,0.008226308868081294,0.012702216306697814
2015-10-13,0.006671788059784215,0.012670542877337794
2015-10-14,0.006794591802157091,0.011456102891268307
2015-10-15,0.007481044461955169,0.011293107985082158
2015-10-16,0.006671392407084619,0.011321760218346561
2015-10-19,0.0069502255042346575,0.010964929799096315
2015-10-20,0.007636800965734031,0.009991963164490409
2015-10-21,0.007587862117356375,0.009718458416019912
2015-10-22,0.007689508734823302,0.010128656647387579
2015-10-23,0.007021332399825081,0.01029237074697326
2015-10-26,0.008052615006813995,0.010271091948323482
2015-10-27,0.00810378331974047,0.010014731785543593
2015-10-28,0.007586263038853142,0.010119717143991472
2015-10-29,0.007910610462069591,0.010109214901382274
2015-10-30,0.007302091558817975,0.009701488408182695
2015-11-02,0.007748313710619245,0.009903107626842319
2015-11-03,0.008057455881902062,0.009653900815628388
2015-11-04,0.007777596144910914,0.009668406995458081
2015-11-05,0.007469574341315276,0.009651041760861975
2015-11-06,0.00673998950374343,0.00965087566014752
2015-11-09,0.007631629596801967,0.008593721404841638
2015-11-10,0.006941724984803287,0.00859519599732096
2015-11-11,0.006758823492986683,0.007894557448374093
2015-11-12,0.007189438836193951,0.008295253865003283
2015-11-13,0.00724602542730173,0.008143161802771037
2015-11-16,0.00955880112996901,0.007915540498989416
2015-11-17,0.008814491033719675,0.007892080403246009
2015-11-18,0.00903991520013678,0.008289664494463368
2015-11-19,0.008808654315385531,0.008135794113797761
2015-11-20,0.009089088935938206,0.008164295109990255
2015-11-23,0.007378437056449621,0.00816409504280519
2015-11-24,0.006661721896071348,0.008070849813843045
2015-11-25,0.007406020097749005,0.008024600874393661
2015-11-27,0.007150109424363194,0.0075604374702219
2015-11-30,0.007433024013616215,0.007562300194696343
2015-12-01,0.007592419520319563,0.0078069337358881545
2015-12-02,0.006996347308091554,0.008059512599154698
2015-12-03,0.007561113589773183,0.008414561880743243
2015-12-04,0.008493177766656246,0.008689098153001883
2015-12-07,0.00785295348488121,0.008551549029211993
2015-12-08,0.008487342892369475,0.008626696088045636
2015-12-09,0.009620891592488131,0.008730053536223204
2015-12-10,0.00940776758022567,0.008471379263971263
2015-12-11,0.009729842438209816,0.009196791867286759
2015-12-14,0.011053276233610266,0.009195453592344412
2015-12-15,0.010496154079434918,0.009144994268160449
2015-12-16,0.009348158170163542,0.009502932750717162
2015-12-17,0.008266277371905884,0.009876276023503166
2015-12-18,0.00929008809704476,0.010404187069109162
2015-12-21,0.009683707417343005,0.0104997279831249
2015-12-22,0.009891532540078659,0.010467316138944197
2015-12-23,0.009505188869507722,0.01070354733186885
2015-12-24,0.008842992227325118,0.010691247538104104
2015-12-28,0.008444906725181542,0.010384820938803973
2015-12-29,0.007651859484857816,0.010360357484539444
2015-12-30,0.008092575805779496,0.010089161238019272
2015-12-31,0.008276596198547106,0.010232894672666156
2016-01-04,0.006767867848884322,0.010201534058456448
2016-01-05,0.009199856716123082,0.010206071792043421
2016-01-06,0.009264363788087742,0.010463829257359888
2016-01-07,0.009793880370893149,0.011340993944737173
2016-01-08,0.013965023334271581,0.01151203599223084
2016-01-11,0.015174402260685853,0.01151306497832672
2016-01-12,0.014869880334208618,0.011599683557008049
2016-01-13,0.012374864117311812,0.012455439245195663
2016-01-14,0.01490892610345937,0.0126694386969662
2016-01-15,0.0126604249812589,0.013127570269495972
2016-01-19,0.014762796813106273,0.01285906717805431
2016-01-20,0.014378252827146817,0.01249828740007919
2016-01-21,0.016866265721672557,0.012468455974436786
2016-01-22,0.014024372831794448,0.012941810302811633
2016-01-25,0.011932521515072484,0.013181781898635883
2016-01-26,0.010654977636810002,0.013422608502692572
2016-01-27,0.012338408175336948,0.013088925336249493
2016-01-28,0.012294610771087448,0.013098966575825394
2016-01-29,0.013122688695148354,0.013704190685841788
2016-02-01,0.009474531476895684,0.01344950481931506
2016-02-02,0.011768624540430843,0.013607609634436607
2016-02-03,0.012364164177555242,0.013237996056207992
2016-02-04,0.013505282420237415,0.013165139939758088
2016-02-05,0.012960163131891633,0.013503764842673658
2016-02-08,0.013076158133557357,0.013566431143730793
2016-02-09,0.012610079187768537,0.013563827599455392
2016-02-10,0.01362257312647127,0.013558025666937933
2016-02-11,0.013565447427875138,0.013608821437955942
2016-02-12,0.015756581449603648,0.01399664637198123
2016-02-16,0.014274651798587818,0.014208119171758448
2016-02-17,0.012705615526774895,0.014242513204416241
2016-02-18,0.011162485494567194,0.014263362668833096
2016-02-19,0.012364435272993293,0.014058222989249271
2016-02-22,0.011465290476774297,0.013613269381308345
2016-02-23,0.009315507254735001,0.013660090623938276
2016-02-24,0.00990526901539724,0.013683127528667738
2016-02-25,0.009353798894801415,0.013764403759661904
2016-02-26,0.008906919351881051,0.01297185378168414
2016-02-29,0.00990713291420427,0.012702217900762524
2016-03-01,0.010286915539002935,0.01280624996435081
2016-03-02,0.008443390068604872,0.012827591936822211
2016-03-03,0.009139732027636342,0.012662608047376091
2016-03-04,0.008324495561811186,0.012641583727167805
2016-03-07,0.008732683588548463,0.012099361056562136
2016-03-08,0.00825077179664913,0.011932008400447341
2016-03-09,0.007491504633067552,0.011689474368132238
2016-03-10,0.008050134385332286,0.011518142746567076
2016-03-11,0.008273846754019862,0.011852006472609294
2016-03-14,0.0076541336870770485,0.01098099596935774
2016-03-15,0.008484789245183576,0.010985827525041658
2016-03-16,0.007453625626111626,0.010478292355430381
2016-03-17,0.007515589423881904,0.010507542845303398
2016-03-18,0.007405923688861002,0.010534468613134599
2016-03-21,0.007061461995588102,0.009970362169774738
2016-03-22,0.007479350447149641,0.009626019362060388
2016-03-23,0.007462273335976222,0.009696064739066534
2016-03-24,0.006964852609842555,0.009696249145891327
2016-03-28,0.006754562158185493,0.009429763807764684
2016-03-29,0.007851929919073892,0.008890101933848623
2016-03-30,0.007697376757560359,0.008409318798229676
2016-03-31,0.007480904300758631,0.007870775199312978
2016-04-01,0.006979008548231076,0.007908709088638268
2016-04-04,0.007077415917156747,0.007930439583727649
2016-04-05,0.00660305447053907,0.007713142848322823
2016-04-06,0.006915417914496501,0.00760914507243022
2016-04-07,0.007454632831988972,0.007879306658323319
2016-04-08,0.007653360825996578,0.0076221403462880845
2016-04-11,0.007488724299093694,0.007630932376391314
2016-04-12,0.00792953965162737,0.0076874502423119155
2016-04-13,0.007689758531520086,0.006623937159942442
2016-04-14,0.007294941929487132,0.006581872118192127
2016-04-15,0.007340748722336686,0.006553376976871529
2016-04-18,0.007924555449790722,0.006633290819294776
2016-04-19,0.007927416923984246,0.006655119935935929
2016-04-20,0.007465386664122381,0.006328568161195821
