Date,SP500,VIX,RealizedVol
2010-03-11,1150.239990234375,18.059999465942383,0.009988280682039155
2010-03-12,1149.989990234375,17.579999923706055,0.009975871657420764
2010-03-15,1150.510009765625,18.0,0.009736974513970185
2010-03-16,1159.4599609375,17.690000534057617,0.009568862095776202
2010-03-17,1166.2099609375,16.90999984741211,0.00932073853695207
2010-03-18,1165.8299560546875,16.6200008392334,0.009080823967336065
2010-03-19,1159.9000244140625,16.969999313354492,0.009025545524400644
2010-03-22,1165.81005859375,16.8700008392334,0.006997597022126376
2010-03-23,1174.1700439453125,16.350000381469727,0.0070390630305995116
2010-03-24,1167.719970703125,17.549999237060547,0.00697196474246695
2010-03-25,1165.72998046875,18.399999618530273,0.00663510344850486
2010-03-26,1166.5899658203125,17.770000457763672,0.006629860584513861
2010-03-29,1173.219970703125,17.59000015258789,0.006393704418324741
2010-03-30,1173.27001953125,17.1299991607666,0.0064574161929484356
2010-03-31,1169.4300537109375,17.59000015258789,0.00557572003664735
2010-04-01,1178.0999755859375,17.469999313354492,0.005554343677486012
2010-04-05,1187.43994140625,17.020000457763672,0.0055886989361445955
2010-04-06,1189.43994140625,16.229999542236328,0.005757876135995275
2010-04-07,1182.449951171875,16.6200008392334,0.005762902178438548
2010-04-08,1186.43994140625,16.479999542236328,0.0054246361043116705
2010-04-09,1194.3699951171875,16.139999389648438,0.005165821013901081
2010-04-12,1196.47998046875,15.579999923706055,0.005293421291414912
2010-04-13,1197.300048828125,16.200000762939453,0.005297019146421487
2010-04-14,1210.6500244140625,15.59000015258789,0.0049667734496412165
2010-04-15,1211.6700439453125,15.890000343322754,0.0053466457385774255
2010-04-16,1192.1300048828125,18.360000610351562,0.005348282461093101
2010-04-19,1197.52001953125,17.34000015258789,0.006078758496505308
2010-04-20,1207.1700439453125,15.729999542236328,0.005583886247994641
2010-04-21,1205.93994140625,16.31999969482422,0.005772867975032747
2010-04-22,1208.6700439453125,16.469999313354492,0.005767411613359433
2010-04-23,1217.280029296875,16.6200008392334,0.0057231263961436095
2010-04-26,1212.050048828125,17.469999313354492,0.005821633700078936
2010-04-27,1183.7099609375,22.809999465942383,0.005874335164085403
2010-04-28,1191.3599853515625,21.079999923706055,0.007291110098939613
2010-04-29,1206.780029296875,18.440000534057617,0.007248586503088616
2010-04-30,1186.68994140625,22.049999237060547,0.007545304890674444
2010-05-03,1202.260009765625,20.190000534057617,0.008143858904820021
2010-05-04,1173.5999755859375,23.84000015258789,0.00843324161198984
2010-05-05,1165.8699951171875,24.90999984741211,0.009469034316053799
2010-05-06,1128.1500244140625,32.79999923706055,0.009456024682755707
2010-05-07,1110.8800048828125,40.95000076293945,0.011156162144589428
2010-05-10,1159.72998046875,28.84000015258789,0.011501986615366519
2010-05-11,1155.7900390625,28.31999969482422,0.013928762580229142
2010-05-12,1171.6700439453125,25.520000457763672,0.013904168666108654
2010-05-13,1157.43994140625,26.68000030517578,0.014125613234775713
2010-05-14,1135.6800537109375,31.239999771118164,0.014288174344075772
2010-05-17,1136.93994140625,30.84000015258789,0.014640354975602623
2010-05-18,1120.800048828125,33.54999923706055,0.014570599178990938
2010-05-19,1115.050048828125,35.31999969482422,0.014799393012772092
2010-05-20,1071.5899658203125,45.790000915527344,0.014790060328712482
2010-05-21,1087.68994140625,40.099998474121094,0.01646364880442877
2010-05-24,1073.6500244140625,38.31999969482422,0.016642877099834894
2010-05-25,1074.030029296875,34.61000061035156,0.01680797291759164
2010-05-26,1067.949951171875,35.02000045776367,0.016807631582906747
2010-05-27,1103.06005859375,29.68000030517578,0.01671742784148749
2010-05-28,1089.4100341796875,32.06999969482422,0.017729270631590414
2010-06-01,1070.7099609375,35.540000915527344,0.01762624817755707
2010-06-02,1098.3800048828125,30.170000076293945,0.01788852069976928
2010-06-03,1102.8299560546875,29.459999084472656,0.018426922166859053
2010-06-04,1064.8800048828125,35.47999954223633,0.01844076264145706
2010-06-07,1050.469970703125,36.56999969482422,0.01951320876006862
2010-06-08,1062.0,33.70000076293945,0.01962838094666213
2010-06-09,1055.68994140625,33.72999954223633,0.019713638229146627
2010-06-10,1086.8399658203125,30.56999969482422,0.019265307163423524
2010-06-11,1091.5999755859375,28.790000915527344,0.01994885159539615
2010-06-14,1089.6300048828125,28.579999923706055,0.01982625706312279
2010-06-15,1115.22998046875,25.8700008392334,0.019590683332021623
2010-06-16,1114.6099853515625,25.920000076293945,0.019902437436482887
2010-06-17,1116.0400390625,25.049999237060547,0.01940910261962838
2010-06-18,1117.510009765625,23.950000762939453,0.01937298097357891
2010-06-21,1113.199951171875,24.8799991607666,0.01842050920158486
2010-06-22,1095.31005859375,27.049999237060547,0.018217579571734754
2010-06-23,1092.0400390625,26.90999984741211,0.0167001996964041
2010-06-24,1073.68994140625,29.739999771118164,0.016697563602784793
2010-06-25,1076.760009765625,28.530000686645508,0.016798037895245452
2010-06-28,1074.5699462890625,29.0,0.016657389522640197
2010-06-29,1041.239990234375,34.130001068115234,0.016297241455615976
2010-06-30,1030.7099609375,34.540000915527344,0.017281533126997182
2010-07-01,1027.3699951171875,32.86000061035156,0.017183747618512196
2010-07-02,1022.5800170898438,30.1200008392334,0.01716829912898922
2010-07-06,1028.06005859375,29.649999618530273,0.015581860196682722
2010-07-07,1060.27001953125,26.84000015258789,0.015373148126787835
2010-07-08,1070.25,25.709999084472656,0.016199733693056367
2010-07-09,1077.9599609375,24.979999542236328,0.016289656861571737
2010-07-12,1078.75,24.43000030517578,0.016309386864600827
2010-07-13,1095.3399658203125,24.559999465942383,0.015203147887106581
2010-07-14,1095.1700439453125,24.889999389648438,0.015288279585516347
2010-07-15,1096.47998046875,25.139999389648438,0.014957920999763702
2010-07-16,1064.8800048828125,26.25,0.014215748228824933
2010-07-19,1071.25,25.969999313354492,0.015167317162802642
2010-07-20,1083.47998046875,23.93000030517578,0.013797069946243622
2010-07-21,1069.5899658203125,25.639999389648438,0.013728332190393808
2010-07-22,1093.6700439453125,24.6299991607666,0.013785654257403326
2010-07-23,1102.6600341796875,23.469999313354492,0.014331184278892276
2010-07-26,1115.010009765625,22.729999542236328,0.013395105245988245
2010-07-27,1113.8399658203125,23.190000534057617,0.013525063691176446
2010-07-28,1106.1300048828125,24.25,0.013522401223152741
2010-07-29,1101.530029296875,24.1299991607666,0.01290300378827858
2010-07-30,1101.5999755859375,23.5,0.01292501746213054
2010-08-02,1125.8599853515625,22.010000228881836,0.012922902567828706
2010-08-03,1120.4599609375,22.6299991607666,0.01351891501835552
2010-08-04,1127.239990234375,22.209999084472656,0.01352899965566847
2010-08-05,1125.81005859375,22.100000381469727,0.013247554332605698
2010-08-06,1121.6400146484375,21.739999771118164,0.013238331132644322
2010-08-09,1127.7900390625,22.139999389648438,0.012889526387995167
2010-08-10,1121.06005859375,22.3700008392334,0.01291761595252813
2010-08-11,1089.469970703125,25.389999389648438,0.012958423666549769
2010-08-12,1083.6099853515625,25.729999542236328,0.012730363750760783
2010-08-13,1079.25,26.239999771118164,0.012632809181765039
2010-08-16,1079.3800048828125,26.100000381469727,0.01264035325165606
2010-08-17,1092.5400390625,24.329999923706055,0.012611543587025022
2010-08-18,1094.1600341796875,24.59000015258789,0.012766913807219124
2010-08-19,1075.6300048828125,26.440000534057617,0.011460503337231562
2010-08-20,1071.68994140625,25.489999771118164,0.011753387732535144
2010-08-23,1067.3599853515625,25.65999984741211,0.011699296546026762
2010-08-24,1051.8699951171875,27.459999084472656,0.011721859516688214
2010-08-25,1055.3299560546875,26.700000762939453,0.011694507073948184
2010-08-26,1047.219970703125,27.3700008392334,0.01170983218533288
2010-08-27,1064.5899658203125,24.450000762939453,0.011792213723592695
2010-08-30,1048.9200439453125,27.209999084472656,0.010934909297128923
2010-08-31,1049.3299560546875,26.049999237060547,0.011212321825543554
2010-09-01,1080.2900390625,23.889999389648438,0.011019335181190741
2010-09-02,1090.0999755859375,23.190000534057617,0.01200251019846744
2010-09-03,1104.510009765625,21.309999465942383,0.011413230156995868
2010-09-07,1091.8399658203125,23.799999237060547,0.011566181982833695
2010-09-08,1098.8699951171875,23.25,0.011579230929151125
2010-09-09,1104.1800537109375,22.809999465942383,0.011636790576289887
2010-09-10,1109.550048828125,21.989999771118164,0.011600916866573852
2010-09-13,1121.9000244140625,21.209999084472656,0.011609779396677325
2010-09-14,1121.0999755859375,21.559999465942383,0.011784355251841194
2010-09-15,1125.0699462890625,22.100000381469727,0.011093718398642594
2010-09-16,1124.6600341796875,21.719999313354492,0.011077751260770157
2010-09-17,1125.5899658203125,22.010000228881836,0.011023058206726598
2010-09-20,1142.7099609375,21.5,0.011021654888139961
2010-09-21,1139.780029296875,22.350000381469727,0.011340786445870906
2010-09-22,1134.280029296875,22.510000228881836,0.011306479316997981
2010-09-23,1124.8299560546875,23.8700008392334,0.011288148476959014
2010-09-24,1148.6700439453125,21.709999084472656,0.010125301242276176
2010-09-27,1142.1600341796875,22.540000915527344,0.010780271520264138
2010-09-28,1147.699951171875,22.600000381469727,0.010805054169680129
2010-09-29,1144.72998046875,23.25,0.010841085427661058
2010-09-30,1141.199951171875,23.700000762939453,0.010623449021309066
2010-10-01,1146.239990234375,22.5,0.010634963479523746
2010-10-04,1137.030029296875,23.530000686645508,0.010199266785268175
2010-10-05,1160.75,21.760000228881836,0.010283266212826941
2010-10-06,1159.969970703125,21.489999771118164,0.01092743305125575
2010-10-07,1158.06005859375,21.559999465942383,0.010597180911386369
2010-10-08,1165.1500244140625,20.709999084472656,0.01058448313846718
2010-10-11,1165.3199462890625,18.959999084472656,0.010549375334384888
2010-10-12,1169.77001953125,18.93000030517578,0.010112821879345571
2010-10-13,1178.0999755859375,19.06999969482422,0.009768511812758491
2010-10-14,1173.81005859375,19.8799991607666,0.009853784726677398
2010-10-15,1176.18994140625,19.030000686645508,0.00832807618567483
2010-10-18,1184.7099609375,19.09000015258789,0.008171268822189319
2010-10-19,1165.9000244140625,20.6299991607666,0.007921960003105985
2010-10-20,1178.1700439453125,19.790000915527344,0.00817671170891532
2010-10-21,1180.260009765625,19.270000457763672,0.008314983732725394
2010-10-22,1183.0799560546875,18.780000686645508,0.00827460195672071
2010-10-25,1185.6199951171875,19.850000381469727,0.008238585201899816
2010-10-26,1185.6400146484375,20.219999313354492,0.007996463030930955
2010-10-27,1182.449951171875,20.709999084472656,0.007995402872684505
2010-10-28,1183.780029296875,20.8799991607666,0.0079844794757923
2010-10-29,1183.260009765625,21.200000762939453,0.007986840102500016
2010-11-01,1184.3800048828125,21.829999923706055,0.007985817380916655
2010-11-02,1193.5699462890625,21.56999969482422,0.00749716777402481
2010-11-03,1197.9599609375,19.559999465942383,0.007614410194487532
2010-11-04,1221.06005859375,18.520000457763672,0.007592666480794774
2010-11-05,1225.8499755859375,18.260000228881836,0.008214310648450136
2010-11-08,1223.25,18.290000915527344,0.007302309315775315
2010-11-09,1213.4000244140625,19.079999923706055,0.007238593057304697
2010-11-10,1218.7099609375,18.469999313354492,0.007334552396010637
2010-11-11,1213.5400390625,18.639999389648438,0.007362568652819547
2010-11-12,1199.2099609375,20.610000610351562,0.007381860741671698
2010-11-15,1197.75,20.200000762939453,0.0076516708335082105
2010-11-16,1178.3399658203125,22.579999923706055,0.007511864453492866
2010-11-17,1178.5899658203125,21.760000228881836,0.007149572165402122
2010-11-18,1196.68994140625,18.75,0.007148623583593091
2010-11-19,1199.72998046875,18.040000915527344,0.007665168984905973
2010-11-22,1197.8399658203125,18.3700008392334,0.007597867053970635
2010-11-23,1180.72998046875,20.6299991607666,0.0076032711016791425
2010-11-24,1198.3499755859375,19.559999465942383,0.008014052686030703
2010-11-26,1189.4000244140625,22.219999313354492,0.008358264536641019
2010-11-29,1187.760009765625,21.530000686645508,0.008443357006344462
2010-11-30,1180.550048828125,23.540000915527344,0.008439016183065997
2010-12-01,1206.0699462890625,21.360000610351562,0.008409296505246362
2010-12-02,1221.530029296875,19.389999389648438,0.008799104145164436
2010-12-03,1224.7099609375,18.010000228881836,0.008898237732744544
2010-12-06,1223.1199951171875,18.020000457763672,0.008905011894218605
2010-12-07,1223.75,17.989999771118164,0.008897508588570587
2010-12-08,1228.280029296875,17.739999771118164,0.008889385680848882
2010-12-09,1233.0,17.25,0.008914945362883129
2010-12-10,1240.4000244140625,17.610000610351562,0.00892886503840546
2010-12-13,1240.4599609375,17.549999237060547,0.008993108050662335
2010-12-14,1241.5899658203125,17.610000610351562,0.008992754581571592
2010-12-15,1235.22998046875,17.940000534057617,0.008992632274824495
2010-12-16,1242.8699951171875,17.389999389648438,0.008930574791194728
2010-12-17,1243.9100341796875,16.110000610351562,0.008976258707756866
2010-12-20,1247.0799560546875,16.40999984741211,0.008272671553147898
2010-12-21,1254.5999755859375,16.489999771118164,0.008254821999167989
2010-12-22,1258.8399658203125,15.449999809265137,0.008318450651486356
2010-12-23,1256.77001953125,16.469999313354492,0.008209579836549158
2010-12-27,1257.5400390625,17.670000076293945,0.008176302517622715
2010-12-28,1258.510009765625,17.520000457763672,0.008140148603140808
2010-12-29,1259.780029296875,17.280000686645508,0.007847186274815073
2010-12-30,1257.8800048828125,17.520000457763672,0.007846195181111152
2010-12-31,1257.6400146484375,17.75,0.007262291047025868
2011-01-03,1271.8699951171875,17.610000610351562,0.007262271319572504
2011-01-04,1270.199951171875,17.3799991607666,0.007015539358740485
2011-01-05,1276.56005859375,17.020000457763672,0.007004339209827474
2011-01-06,1273.8499755859375,17.399999618530273,0.0070575825098509294
2011-01-07,1271.5,17.139999389648438,0.0065620474056864615
2011-01-10,1269.75,17.540000915527344,0.005988341320973148
2011-01-11,1274.47998046875,16.889999389648438,0.00583525194324986
2011-01-12,1285.9599609375,16.239999771118164,0.005869202497353006
2011-01-13,1283.760009765625,16.389999389648438,0.0059910080441708475
2011-01-14,1293.239990234375,15.460000038146973,0.004554519283326365
2011-01-18,1295.02001953125,15.869999885559082,0.004140077066845666
2011-01-19,1281.9200439453125,17.309999465942383,0.0041204360797689465
2011-01-20,1280.260009765625,17.989999771118164,0.004513030949679402
2011-01-21,1283.3499755859375,18.469999313354492,0.004518249561764542
2011-01-24,1290.8399658203125,17.649999618530273,0.004489231821493527
2011-01-25,1291.1800537109375,17.59000015258789,0.0045597892243202515
2011-01-26,1296.6300048828125,16.639999389648438,0.004427245256358461
2011-01-27,1299.5400390625,16.149999618530273,0.004493528047779875
2011-01-28,1276.3399658203125,20.040000915527344,0.004509066313130596
2011-01-31,1286.1199951171875,19.530000686645508,0.0055017360721212084
2011-02-01,1307.5899658203125,17.6299991607666,0.005562735855041753
2011-02-02,1304.030029296875,17.299999237060547,0.0063290744270739436
2011-02-03,1307.0999755859375,16.690000534057617,0.006331588089844232
2011-02-04,1310.8699951171875,15.930000305175781,0.006250481037351975
2011-02-07,1319.050048828125,16.280000686645508,0.0062422419060389304
2011-02-08,1324.5699462890625,15.8100004196167,0.006337605712169837
2011-02-09,1320.8800048828125,15.869999885559082,0.006382322887023644
2011-02-10,1321.8699951171875,16.09000015258789,0.006401065133530099
2011-02-11,1329.1500244140625,15.6899995803833,0.006399877646309758
2011-02-14,1332.3199462890625,15.949999809265137,0.0064720934078071665
2011-02-15,1328.010009765625,16.3700008392334,0.006486595696954902
2011-02-16,1336.3199462890625,16.719999313354492,0.006181112883881367
2011-02-17,1340.4300537109375,16.59000015258789,0.006280578995910981
2011-02-18,1343.010009765625,16.43000030517578,0.006239268784019541
2011-02-22,1315.43994140625,20.799999237060547,0.0062370803857819115
2011-02-23,1307.4000244140625,22.1299991607666,0.007288952159325028
2011-02-24,1306.0999755859375,21.31999969482422,0.00737010512598982
2011-02-25,1319.8800048828125,19.219999313354492,0.0073410221801496
2011-02-28,1327.219970703125,18.350000381469727,0.00740823144176395
2011-03-01,1306.3299560546875,21.010000228881836,0.007470563770853691
2011-03-02,1308.43994140625,20.700000762939453,0.00789903378956896
2011-03-03,1330.969970703125,18.600000381469727,0.007900537552835282
2011-03-04,1321.1500244140625,19.059999465942383,0.008287845660775396
2011-03-07,1310.1300048828125,20.65999984741211,0.008394069881636906
2011-03-08,1321.8199462890625,19.81999969482422,0.008520880399924269
2011-03-09,1320.02001953125,20.219999313354492,0.008608538808775882
2011-03-10,1295.1099853515625,21.8799991607666,0.008611998573283692
2011-03-11,1304.280029296875,20.079999923706055,0.009255999357439565
2011-03-14,1296.3900146484375,21.1299991607666,0.009336239583379261
2011-03-15,1281.8699951171875,24.31999969482422,0.008807725486273694
2011-03-16,1256.8800048828125,29.399999618530273,0.00893659190889438
2011-03-17,1273.719970703125,26.3700008392334,0.009145824093564323
2011-03-18,1279.2099609375,24.440000534057617,0.009450021493302705
2011-03-21,1298.3800048828125,20.610000610351562,0.009472866574580529
2011-03-22,1293.77001953125,20.209999084472656,0.009840421299405079
2011-03-23,1297.5400390625,19.170000076293945,0.009796206818333871
2011-03-24,1309.6600341796875,18.0,0.009780929564989585
2011-03-25,1313.800048828125,17.90999984741211,0.009914058797247065
2011-03-28,1310.18994140625,19.440000534057617,0.009929848648183434
2011-03-29,1319.43994140625,18.15999984741211,0.009891854044677368
2011-03-30,1328.260009765625,17.709999084472656,0.009965412790106652
2011-03-31,1325.8299560546875,17.739999771118164,0.010021931563887367
2011-04-01,1332.4100341796875,17.399999618530273,0.009962621305855238
2011-04-04,1332.8699951171875,17.5,0.009987814901212847
2011-04-05,1332.6300048828125,17.25,0.009981841987944773
2011-04-06,1335.5400390625,16.899999618530273,0.009235634692025966
2011-04-07,1333.510009765625,17.110000610351562,0.009176202616812068
2011-04-08,1328.1700439453125,17.8700008392334,0.009178607373819312
2011-04-11,1324.4599609375,16.59000015258789,0.009006210422930875
2011-04-12,1314.1600341796875,17.09000015258789,0.008963676777466878
2011-04-13,1314.4100341796875,16.920000076293945,0.008601709017740275
2011-04-14,1314.52001953125,16.270000457763672,0.00859673088460967
2011-04-15,1319.6800537109375,15.319999694824219,0.008011767253641788
2011-04-18,1305.1400146484375,16.959999084472656,0.00792918919144954
2011-04-19,1312.6199951171875,15.829999923706055,0.008038956079957305
2011-04-20,1330.3599853515625,15.069999694824219,0.007942486895849248
2011-04-21,1337.3800048828125,14.6899995803833,0.008308332438043955
2011-04-25,1335.25,15.770000457763672,0.007606134706317729
2011-04-26,1347.239990234375,15.619999885559082,0.007501906885693634
2011-04-27,1355.6600341796875,15.350000381469727,0.007597052193274719
2011-04-28,1360.47998046875,14.619999885559082,0.007401365831677425
2011-04-29,1363.6099853515625,14.75,0.006502322102262343
2011-05-02,1361.219970703125,15.989999771118164,0.006045797738239044
2011-05-03,1356.6199951171875,16.700000762939453,0.006003136450764072
2011-05-04,1347.3199462890625,17.079999923706055,0.005389285898565463
2011-05-05,1335.0999755859375,18.200000762939453,0.005495452977577082
2011-05-06,1340.199951171875,18.399999618530273,0.005717073206241372
2011-05-09,1346.2900390625,17.15999984741211,0.005503461042185717
2011-05-10,1357.1600341796875,15.90999984741211,0.00553545298428908
2011-05-11,1342.0799560546875,16.950000762939453,0.005704773953800821
2011-05-12,1348.6500244140625,16.030000686645508,0.00592083924464526
2011-05-13,1337.77001953125,17.06999969482422,0.0058627360592930855
2011-05-16,1329.469970703125,18.239999771118164,0.006037128941189346
2011-05-17,1328.97998046875,17.549999237060547,0.006076273229000803
2011-05-18,1340.6800537109375,16.229999542236328,0.006076319195436839
2011-05-19,1343.5999755859375,15.520000457763672,0.006283436469967422
2011-05-20,1333.27001953125,17.43000030517578,0.0062833703183008075
2011-05-23,1317.3699951171875,18.270000457763672,0.006433442502192606
2011-05-24,1316.280029296875,17.81999969482422,0.006756502588130104
2011-05-25,1320.469970703125,17.06999969482422,0.006738867658824793
2011-05-26,1325.68994140625,16.09000015258789,0.006611907903251994
2011-05-27,1331.0999755859375,15.979999542236328,0.006650937710028291
2011-05-31,1345.199951171875,15.449999809265137,0.006692354760044737
2011-06-01,1314.550048828125,18.299999237060547,0.006926539419655954
2011-06-02,1312.93994140625,18.09000015258789,0.007848110106344626
2011-06-03,1300.1600341796875,17.950000762939453,0.007781662146211371
2011-06-06,1286.1700439453125,18.489999771118164,0.007598443070502368
2011-06-07,1284.93994140625,18.06999969482422,0.007791944976990407
2011-06-08,1279.56005859375,18.790000915527344,0.0077884682772115105
2011-06-09,1289.0,17.770000457763672,0.007653966169165118
2011-06-10,1270.97998046875,18.860000610351562,0.007687016335183502
2011-06-13,1271.8299560546875,19.610000610351562,0.008079426634878456
2011-06-14,1287.8699951171875,18.260000228881836,0.008069448728589206
2011-06-15,1265.4200439453125,21.31999969482422,0.008381480803908294
2011-06-16,1267.6400146484375,22.729999542236328,0.008954087456482985
2011-06-17,1271.5,21.850000381469727,0.008871345829497189
2011-06-20,1278.3599853515625,19.989999771118164,0.008731653145135809
2011-06-21,1295.52001953125,18.860000610351562,0.008759125846566629
2011-06-22,1287.1400146484375,18.520000457763672,0.009053384120540662
2011-06-23,1283.5,19.290000915527344,0.00901176716308006
2011-06-24,1268.449951171875,21.100000381469727,0.008793041309950235
2011-06-27,1280.0999755859375,20.559999465942383,0.009008889312815217
2011-06-28,1296.6700439453125,19.170000076293945,0.00904208275026642
2011-06-29,1307.4100341796875,17.270000457763672,0.009272640744028981
2011-06-30,1320.6400146484375,16.520000457763672,0.009393898834243198
2011-07-01,1339.6700439453125,15.869999885559082,0.009437341032426914
2011-07-05,1337.8800048828125,16.059999465942383,0.009784095189639321
2011-07-06,1339.219970703125,16.34000015258789,0.009685171124400344
2011-07-07,1353.219970703125,15.949999809265137,0.009436001879964693
2011-07-08,1343.800048828125,15.949999809265137,0.009623946078944309
2011-07-11,1319.489990234375,18.389999389648438,0.009690728155716663
2011-07-12,1313.6400146484375,19.8700008392334,0.01022257049395229
2011-07-13,1317.719970703125,19.90999984741211,0.010227716859959152
2011-07-14,1308.8699951171875,20.799999237060547,0.010061102411553405
2011-07-15,1316.1400146484375,19.530000686645508,0.009221286844301376
2011-07-18,1305.43994140625,20.950000762939453,0.009273875505781395
2011-07-19,1326.72998046875,19.209999084472656,0.009221536199036675
2011-07-20,1325.8399658203125,19.09000015258789,0.009479384259295743
2011-07-21,1343.800048828125,17.559999465942383,0.009478566183303217
2011-07-22,1345.02001953125,17.520000457763672,0.009761722872946983
2011-07-25,1337.4300537109375,19.350000381469727,0.009670456612130094
2011-07-26,1331.93994140625,20.229999542236328,0.009379681016777662
2011-07-27,1304.8900146484375,22.979999542236328,0.009408906716725084
2011-07-28,1300.6700439453125,23.739999771118164,0.009865307697454398
2011-07-29,1292.280029296875,25.25,0.009346958662340862
2011-08-01,1286.93994140625,23.65999984741211,0.009415901722538098
2011-08-02,1254.050048828125,24.790000915527344,0.009429879661731087
2011-08-03,1260.3399658203125,23.3799991607666,0.01050232151643516
2011-08-04,1200.0699462890625,31.65999984741211,0.010257020124802861
2011-08-05,1199.3800048828125,32.0,0.013558813816323798
2011-08-08,1119.4599609375,48.0,0.013549358533484998
2011-08-09,1172.530029296875,35.060001373291016,0.018369981277208177
2011-08-10,1120.760009765625,42.9900016784668,0.020153912551419895
2011-08-11,1172.6400146484375,39.0,0.02164804009669846
2011-08-12,1178.81005859375,36.36000061035156,0.02312192720913003
2011-08-15,1204.489990234375,31.8700008392334,0.023068646559108955
2011-08-16,1192.760009765625,32.849998474121094,0.0232555520215074
2011-08-17,1193.8900146484375,31.579999923706055,0.023322810303515032
2011-08-18,1140.6500244140625,42.66999816894531,0.023322734965904583
2011-08-19,1123.530029296875,43.04999923706055,0.024692376848545233
2011-08-22,1123.8199462890625,42.439998626708984,0.024813507988504076
2011-08-23,1162.3499755859375,36.27000045776367,0.02458867239042757
2011-08-24,1177.5999755859375,35.900001525878906,0.025334246655825607
2011-08-25,1159.27001953125,39.7599983215332,0.025439475476585843
2011-08-26,1176.800048828125,35.59000015258789,0.025570626041244833
2011-08-29,1210.0799560546875,32.279998779296875,0.0256971327629317
2011-08-30,1212.9200439453125,32.88999938964844,0.026154257406723214
2011-08-31,1218.8900146484375,31.6200008392334,0.025990479583624965
2011-09-01,1204.4200439453125,31.81999969482422,0.026005645383121147
2011-09-02,1173.969970703125,33.91999816894531,0.025981009748729782
2011-09-06,1165.239990234375,37.0,0.026397778893319748
2011-09-07,1198.6199951171875,33.380001068115234,0.026412730595583557
2011-09-08,1185.9000244140625,34.31999969482422,0.02690090676858313
2011-09-09,1154.22998046875,38.52000045776367,0.026709930575217766
2011-09-12,1162.27001953125,38.59000015258789,0.02715684465802447
2011-09-13,1172.8699951171875,36.90999984741211,0.02716071449176468
2011-09-14,1188.6800537109375,34.599998474121094,0.02720074073221723
2011-09-15,1209.1099853515625,31.969999313354492,0.026898239694011103
2011-09-16,1216.010009765625,30.979999542236328,0.027062165941229142
2011-09-19,1204.0899658203125,32.72999954223633,0.02556171882458469
2011-09-20,1202.0899658203125,32.86000061035156,0.025624698077977074
2011-09-21,1166.760009765625,37.31999969482422,0.0223205894240071
2011-09-22,1129.56005859375,41.349998474121094,0.021362618666166934
2011-09-23,1136.4300537109375,41.25,0.020576383853449693
2011-09-26,1162.949951171875,39.02000045776367,0.01887748040545792
2011-09-27,1175.3800048828125,37.709999084472656,0.01931784270874048
2011-09-28,1151.06005859375,41.08000183105469,0.019012250296025483
2011-09-29,1160.4000244140625,38.84000015258789,0.01930919583300851
2011-09-30,1131.4200439453125,42.959999084472656,0.019364714510924634
2011-10-03,1099.22998046875,45.45000076293945,0.018081626990679372
