Date,AbsReturn_Lag_1,AbsReturn_Lag_2,AbsReturn_Lag_3,AbsReturn_Lag_4,AbsReturn_Lag_5,AbsReturn_RollStd,AbsReturn_RollMean,VIX_Lag_1,Target_Vol
2010-03-22,0.005099426451612706,0.00032589912668909416,0.005804795332563638,0.007749014983159959,0.00045209262343589776,0.0033370309347899047,0.0038862457034922596,16.969999313354492,0.0070390630305995116
2010-03-23,0.005082359099180065,0.005099426451612706,0.00032589912668909416,0.005804795332563638,0.007749014983159959,0.002733702077302057,0.004812298998641093,16.8700008392334,0.00697196474246695
2010-03-24,0.0071453777848001715,0.005082359099180065,0.005099426451612706,0.00032589912668909416,0.005804795332563638,0.0025806292093707734,0.004691571558969135,16.350000381469727,0.00663510344850486
2010-03-25,0.0055084478872883084,0.0071453777848001715,0.005082359099180065,0.005099426451612706,0.00032589912668909416,0.002551913197438271,0.004632302069914069,17.549999237060547,0.006629860584513861
2010-03-26,0.0017056210833286789,0.0055084478872883084,0.0071453777848001715,0.005082359099180065,0.005099426451612706,0.001980446453538666,0.004908246461241986,18.399999618530273,0.006393704418324741
2010-03-29,0.0007374506159884132,0.0017056210833286789,0.0055084478872883084,0.0071453777848001715,0.005082359099180065,0.0027038072313539554,0.004035851294117128,17.770000457763672,0.0064574161929484356
2010-03-30,0.005667146312798056,0.0007374506159884132,0.0017056210833286789,0.0055084478872883084,0.0071453777848001715,0.0027721762124800577,0.004152808736840726,17.59000015258789,0.00557572003664735
2010-03-31,4.26584629303888e-05,0.005667146312798056,0.0007374506159884132,0.0017056210833286789,0.0055084478872883084,0.002673386673604705,0.0027322648724667693,17.1299991607666,0.005554343677486012
2010-04-01,0.00327824231803275,4.26584629303888e-05,0.005667146312798056,0.0007374506159884132,0.0017056210833286789,0.0022463370789734755,0.0022862237586156577,17.59000015258789,0.0055886989361445955
2010-04-05,0.007386454005524301,0.00327824231803275,4.26584629303888e-05,0.005667146312798056,0.0007374506159884132,0.003138670007201914,0.003422390343054782,17.469999313354492,0.005757876135995275
2010-04-06,0.007896729443087884,0.007386454005524301,0.00327824231803275,4.26584629303888e-05,0.005667146312798056,0.0032390103440599854,0.004854246108474676,17.020000457763672,0.005762902178438548
2010-04-07,0.001682878875349027,0.007896729443087884,0.007386454005524301,0.00327824231803275,4.26584629303888e-05,0.0034708298005751096,0.00405739262098487,16.229999542236328,0.0054246361043116705
2010-04-08,0.005894042967262019,0.001682878875349027,0.007896729443087884,0.007386454005524301,0.00327824231803275,0.002673672195191715,0.005227669521851197,16.6200008392334,0.005165821013901081
2010-04-09,0.0033686614308549275,0.005894042967262019,0.001682878875349027,0.007896729443087884,0.007386454005524301,0.0026574471568393703,0.005245753344415632,16.479999542236328,0.005293421291414912
2010-04-12,0.00666166829683167,0.0033686614308549275,0.005894042967262019,0.001682878875349027,0.007896729443087884,0.0025281047512352908,0.0051007962026771055,16.139999389648438,0.005297019146421487
2010-04-13,0.0017650508571401095,0.00666166829683167,0.0033686614308549275,0.005894042967262019,0.001682878875349027,0.0023106120618808707,0.0038744604854875505,15.579999923706055,0.0049667734496412165
2010-04-14,0.0006851660398368415,0.0017650508571401095,0.00666166829683167,0.0033686614308549275,0.005894042967262019,0.0025751308378784087,0.0036749179183851134,16.200000762939453,0.0053466457385774255
2010-04-15,0.011088363099908616,0.0006851660398368415,0.0017650508571401095,0.00666166829683167,0.0033686614308549275,0.00421792770438242,0.004713781944914433,15.59000015258789,0.005348282461093101
2010-04-16,0.0008421839911768203,0.011088363099908616,0.0006851660398368415,0.0017650508571401095,0.00666166829683167,0.0045570538823067495,0.0042084864569788116,15.890000343322754,0.006078758496505308
2010-04-19,0.016257982418547083,0.0008421839911768203,0.011088363099908616,0.0006851660398368415,0.0017650508571401095,0.007138300974127657,0.006127749281321895,18.360000610351562,0.005583886247994641
2010-04-20,0.004511140739529798,0.016257982418547083,0.0008421839911768203,0.011088363099908616,0.0006851660398368415,0.006817137355546164,0.006676967257799832,17.34000015258789,0.005772867975032747
2010-04-21,0.008026045737071379,0.004511140739529798,0.016257982418547083,0.0008421839911768203,0.011088363099908616,0.005937888405387235,0.00814514319724674,15.729999542236328,0.005767411613359433
2010-04-22,0.0010195164357019706,0.008026045737071379,0.004511140739529798,0.016257982418547083,0.0008421839911768203,0.006381021735962148,0.00613137386440541,16.31999969482422,0.0057231263961436095
2010-04-23,0.0022613206430901964,0.0010195164357019706,0.008026045737071379,0.004511140739529798,0.016257982418547083,0.00611287056612262,0.0064152011947880856,16.469999313354492,0.005821633700078936
2010-04-26,0.00709826768321825,0.0022613206430901964,0.0010195164357019706,0.008026045737071379,0.004511140739529798,0.0030114327584634328,0.004583258247722319,16.6200008392334,0.005874335164085403
2010-04-27,0.004305704355093108,0.00709826768321825,0.0022613206430901964,0.0010195164357019706,0.008026045737071379,0.0030140630153375346,0.004542170970834981,17.469999313354492,0.007291110098939613
2010-04-28,0.023659640178701643,0.004305704355093108,0.00709826768321825,0.0022613206430901964,0.0010195164357019706,0.009230339835774455,0.007668889859161034,22.809999465942383,0.007248586503088616
2010-04-29,0.006441958378180898,0.023659640178701643,0.004305704355093108,0.00709826768321825,0.0022613206430901964,0.00854703621944538,0.00875337824765682,21.079999923706055,0.007545304890674444
2010-04-30,0.012860180281289574,0.006441958378180898,0.023659640178701643,0.004305704355093108,0.00709826768321825,0.007817594873463854,0.010873150175296695,18.440000534057617,0.008143858904820021
2010-05-03,0.016787810139866296,0.012860180281289574,0.006441958378180898,0.023659640178701643,0.004305704355093108,0.007848808452339732,0.012811058666626301,22.049999237060547,0.00843324161198984
2010-05-04,0.01303525745326214,0.016787810139866296,0.012860180281289574,0.006441958378180898,0.023659640178701643,0.006302447345248922,0.01455696928626011,20.190000534057617,0.009469034316053799
2010-05-05,0.024127199957418213,0.01303525745326214,0.016787810139866296,0.012860180281289574,0.006441958378180898,0.006472448251092454,0.014650481242003424,23.84000015258789,0.009456024682755707
2010-05-06,0.006608341800780098,0.024127199957418213,0.01303525745326214,0.016787810139866296,0.012860180281289574,0.006419909811473183,0.014683757926523263,24.90999984741211,0.011156162144589428
2010-05-07,0.032888440643963665,0.006608341800780098,0.024127199957418213,0.01303525745326214,0.016787810139866296,0.010157752737850823,0.018689409999058083,32.79999923706055,0.011501986615366519
2010-05-10,0.015426646180907493,0.032888440643963665,0.006608341800780098,0.024127199957418213,0.01303525745326214,0.01023936954818489,0.018417177207266322,40.95000076293945,0.013928762580229142
2010-05-11,0.04303470414561544,0.015426646180907493,0.032888440643963665,0.006608341800780098,0.024127199957418213,0.014286733067163389,0.02441706654573698,28.84000015258789,0.013904168666108654
2010-05-12,0.003403075918466228,0.04303470414561544,0.015426646180907493,0.032888440643963665,0.006608341800780098,0.017117599736361587,0.020272241737946586,28.31999969482422,0.014125613234775713
2010-05-13,0.013645992401824483,0.003403075918466228,0.04303470414561544,0.015426646180907493,0.032888440643963665,0.015963616417593394,0.02167977185815546,25.520000457763672,0.014288174344075772
2010-05-14,0.01221949988922511,0.013645992401824483,0.003403075918466228,0.04303470414561544,0.015426646180907493,0.014981402336762645,0.017545983707207752,26.68000030517578,0.014640354975602623
2010-05-17,0.018978981387949807,0.01221949988922511,0.013645992401824483,0.003403075918466228,0.04303470414561544,0.014939944257106668,0.01825645074861621,31.239999771118164,0.014570599178990938
2010-05-18,0.0011087536210084368,0.018978981387949807,0.01221949988922511,0.013645992401824483,0.003403075918466228,0.007438621302326852,0.009871260643694812,30.84000015258789,0.014799393012772092
2010-05-19,0.01429763178499772,0.0011087536210084368,0.018978981387949807,0.01221949988922511,0.013645992401824483,0.006620978512516238,0.012050171817001111,33.54999923706055,0.014790060328712482
2010-05-20,0.005143468860015588,0.01429763178499772,0.0011087536210084368,0.018978981387949807,0.01221949988922511,0.007177164254322362,0.010349667108639332,35.31999969482422,0.01646364880442877
2010-05-21,0.03975579583776626,0.005143468860015588,0.01429763178499772,0.0011087536210084368,0.018978981387949807,0.01512961797458542,0.015856926298347562,45.790000915527344,0.016642877099834894
2010-05-24,0.014912632585704338,0.03975579583776626,0.005143468860015588,0.01429763178499772,0.0011087536210084368,0.015028795563388592,0.01504365653789847,40.099998474121094,0.01680797291759164
2010-05-25,0.012992046323687721,0.014912632585704338,0.03975579583776626,0.005143468860015588,0.01429763178499772,0.013088581286954937,0.017420315078434327,38.31999969482422,0.016807631582906747
2010-05-26,0.00035387476465256084,0.012992046323687721,0.014912632585704338,0.03975579583776626,0.005143468860015588,0.01523048261288189,0.014631563674365295,34.61000061035156,0.01671742784148749
2010-05-27,0.005677078693651669,0.00035387476465256084,0.012992046323687721,0.014912632585704338,0.03975579583776626,0.01514902895120687,0.014738285641092511,35.02000045776367,0.017729270631590414
2010-05-28,0.032347311768677056,0.005677078693651669,0.00035387476465256084,0.012992046323687721,0.014912632585704338,0.012157273235998547,0.013256588827274669,29.68000030517578,0.01762624817755707
2010-06-01,0.012451892345405802,0.032347311768677056,0.005677078693651669,0.00035387476465256084,0.012992046323687721,0.01212323365619668,0.012764440779214962,32.06999969482422,0.01788852069976928
2010-06-02,0.017314353324598773,0.012451892345405802,0.032347311768677056,0.005677078693651669,0.00035387476465256084,0.01229638777706385,0.013628902179397172,35.540000915527344,0.018426922166859053
2010-06-03,0.02551442810834267,0.017314353324598773,0.012451892345405802,0.032347311768677056,0.005677078693651669,0.010526553261739813,0.018661012848135195,30.170000076293945,0.01844076264145706
2010-06-04,0.004043191983442443,0.02551442810834267,0.017314353324598773,0.012451892345405802,0.032347311768677056,0.011043069295228837,0.01833423550609335,29.459999084472656,0.01951320876006862
2010-06-07,0.035017442089831104,0.004043191983442443,0.02551442810834267,0.017314353324598773,0.012451892345405802,0.011919885425468634,0.018868261570324157,35.47999954223633,0.01962838094666213
2010-06-08,0.013624466165715648,0.035017442089831104,0.004043191983442443,0.02551442810834267,0.017314353324598773,0.011772715113423251,0.019102776334386125,36.56999969482422,0.019713638229146627
2010-06-09,0.01091626764351899,0.013624466165715648,0.035017442089831104,0.004043191983442443,0.02551442810834267,0.012349298078985256,0.017823159198170173,33.70000076293945,0.019265307163423524
2010-06-10,0.005959396741888012,0.01091626764351899,0.013624466165715648,0.035017442089831104,0.004043191983442443,0.012400947987920265,0.01391215292487924,33.72999954223633,0.01994885159539615
2010-06-11,0.02907984566617691,0.005959396741888012,0.01091626764351899,0.013624466165715648,0.035017442089831104,0.012474271035829983,0.018919483661426133,30.56999969482422,0.01982625706312279
2010-06-14,0.00437011574261751,0.02907984566617691,0.005959396741888012,0.01091626764351899,0.013624466165715648,0.009837655593802163,0.012790018391983415,28.790000915527344,0.019590683332021623
2010-06-15,0.0018062939317567233,0.00437011574261751,0.02907984566617691,0.005959396741888012,0.01091626764351899,0.01094451839129822,0.010426383945191627,28.579999923706055,0.019902437436482887
2010-06-16,0.02322245059850045,0.0018062939317567233,0.00437011574261751,0.02907984566617691,0.005959396741888012,0.012372760799874049,0.012887620536187921,25.8700008392334,0.01940910261962838
2010-06-17,0.0005560893540954269,0.02322245059850045,0.0018062939317567233,0.00437011574261751,0.02907984566617691,0.013328241345440335,0.011806959058629404,25.920000076293945,0.01937298097357891
2010-06-18,0.001282185812389404,0.0005560893540954269,0.02322245059850045,0.0018062939317567233,0.00437011574261751,0.009597451887186284,0.006247427087871902,25.049999237060547,0.01842050920158486
2010-06-21,0.0013162641384549061,0.001282185812389404,0.0005560893540954269,0.02322245059850045,0.0018062939317567233,0.009840873933879744,0.005636656767039382,23.950000762939453,0.018217579571734754
2010-06-22,0.0038642979433988925,0.0013162641384549061,0.001282185812389404,0.0005560893540954269,0.02322245059850045,0.009682377024490032,0.0060482575693678155,24.8799991607666,0.0167001996964041
2010-06-23,0.01620122508698942,0.0038642979433988925,0.0013162641384549061,0.001282185812389404,0.0005560893540954269,0.006581489593032163,0.00464401246706561,27.049999237060547,0.016697563602784793
2010-06-24,0.00298993926106872,0.01620122508698942,0.0038642979433988925,0.0013162641384549061,0.001282185812389404,0.006286973412781162,0.0051307824484602685,26.90999984741211,0.016798037895245452
2010-06-25,0.016946283204951274,0.00298993926106872,0.01620122508698942,0.0038642979433988925,0.0013162641384549061,0.007645680339361561,0.008263601926972643,29.739999771118164,0.016657389522640197
2010-06-28,0.002855281931545411,0.016946283204951274,0.00298993926106872,0.01620122508698942,0.0038642979433988925,0.007320116445086125,0.008571405485590744,28.530000686645508,0.016297241455615976
2010-06-29,0.0020360096106544403,0.002855281931545411,0.016946283204951274,0.00298993926106872,0.01620122508698942,0.0076521635708688045,0.008205747819041853,29.0,0.017281533126997182
2010-06-30,0.03150823034220892,0.0020360096106544403,0.002855281931545411,0.016946283204951274,0.00298993926106872,0.01290774556501738,0.011267148870085755,34.130001068115234,0.017183747618512196
2010-07-01,0.01016445397333528,0.03150823034220892,0.0020360096106544403,0.002855281931545411,0.016946283204951274,0.012133101284681022,0.012702051812539066,34.540000915527344,0.01716829912898922
2010-07-02,0.0032457133092441124,0.01016445397333528,0.03150823034220892,0.0020360096106544403,0.002855281931545411,0.012477142118895286,0.009961937833397634,32.86000061035156,0.015581860196682722
2010-07-06,0.004673271754301508,0.0032457133092441124,0.01016445397333528,0.03150823034220892,0.0020360096106544403,0.0122425560567449,0.010325535797948853,30.1200008392334,0.015373148126787835
2010-07-07,0.005344725887457727,0.004673271754301508,0.0032457133092441124,0.01016445397333528,0.03150823034220892,0.011762476540727883,0.01098727905330951,29.649999618530273,0.016199733693056367
2010-07-08,0.030850023008263838,0.005344725887457727,0.004673271754301508,0.0032457133092441124,0.01016445397333528,0.01147558196481224,0.010855637586520495,26.84000015258789,0.016289656861571737
2010-07-09,0.00936865495165787,0.030850023008263838,0.005344725887457727,0.004673271754301508,0.0032457133092441124,0.011493070184649993,0.010696477782185012,25.709999084472656,0.016309386864600827
2010-07-12,0.007178063766629461,0.00936865495165787,0.030850023008263838,0.005344725887457727,0.004673271754301508,0.010978789994881518,0.011482947873662082,24.979999542236328,0.015203147887106581
2010-07-13,0.0007326336059528174,0.007178063766629461,0.00936865495165787,0.030850023008263838,0.005344725887457727,0.01170712562082941,0.010694820243992344,24.43000030517578,0.015288279585516347
2010-07-14,0.015261822735573064,0.0007326336059528174,0.007178063766629461,0.00936865495165787,0.030850023008263838,0.011410427263722673,0.012678239613615411,24.559999465942383,0.014957920999763702
2010-07-15,0.00015514366479341991,0.015261822735573064,0.0007326336059528174,0.007178063766629461,0.00936865495165787,0.006304175167739288,0.006539263744921328,24.889999389648438,0.014215748228824933
2010-07-16,0.0011953885564136067,0.00015514366479341991,0.015261822735573064,0.0007326336059528174,0.007178063766629461,0.0064451840334126065,0.004904610465872475,25.139999389648438,0.015167317162802642
2010-07-19,0.02924290970075012,0.0011953885564136067,0.00015514366479341991,0.015261822735573064,0.0007326336059528174,0.012805997846855335,0.009317579652696606,26.25,0.013797069946243622
2010-07-20,0.005964069587908597,0.02924290970075012,0.0011953885564136067,0.00015514366479341991,0.015261822735573064,0.01212482443230753,0.010363866849087761,25.969999313354492,0.013728332190393808
2010-07-21,0.011351874168992774,0.005964069587908597,0.02924290970075012,0.0011953885564136067,0.00015514366479341991,0.011852996636892035,0.009581877135771705,23.93000030517578,0.013785654257403326
2010-07-22,0.012902699582286207,0.011351874168992774,0.005964069587908597,0.02924290970075012,0.0011953885564136067,0.010625895709435356,0.012131388319270263,25.639999389648438,0.014331184278892276
2010-07-23,0.022263687822425646,0.012902699582286207,0.011351874168992774,0.005964069587908597,0.02924290970075012,0.009299615504513884,0.01634504817247267,24.6299991607666,0.013395105245988245
2010-07-26,0.00818642018434479,0.022263687822425646,0.012902699582286207,0.011351874168992774,0.005964069587908597,0.006274245425195103,0.012133750269191603,23.469999313354492,0.013525063691176446
2010-07-27,0.01113790871672976,0.00818642018434479,0.022263687822425646,0.012902699582286207,0.011351874168992774,0.005362780086968778,0.013168518094955839,22.729999542236328,0.013522401223152741
2010-07-28,0.0010499083075197902,0.01113790871672976,0.00818642018434479,0.022263687822425646,0.012902699582286207,0.007703441583944262,0.01110812492266124,23.190000534057617,0.01290300378827858
2010-07-29,0.006946032638280118,0.0010499083075197902,0.01113790871672976,0.00818642018434479,0.022263687822425646,0.007816300063126743,0.009916791533860023,24.25,0.01292501746213054
2010-07-30,0.004167292220516642,0.006946032638280118,0.0010499083075197902,0.01113790871672976,0.00818642018434479,0.0038565909280322505,0.006297512413478222,24.1299991607666,0.012922902567828706
2010-08-02,6.349719619899018e-05,0.004167292220516642,0.006946032638280118,0.0010499083075197902,0.01113790871672976,0.004516408194928854,0.004672927815849061,23.5,0.01351891501835552
2010-08-03,0.021783528781166763,6.349719619899018e-05,0.004167292220516642,0.006946032638280118,0.0010499083075197902,0.008802025533466604,0.006802051828736462,22.010000228881836,0.01352899965566847
2010-08-04,0.004807894641330393,0.021783528781166763,6.349719619899018e-05,0.004167292220516642,0.006946032638280118,0.008336180622886885,0.007553649095498582,22.6299991607666,0.013247554332605698
2010-08-05,0.006032878060028029,0.004807894641330393,0.021783528781166763,6.349719619899018e-05,0.004167292220516642,0.008362780728263566,0.007371018179848164,22.209999084472656,0.013238331132644322
2010-08-06,0.0012693298432147424,0.006032878060028029,0.004807894641330393,0.021783528781166763,6.349719619899018e-05,0.008732575642142016,0.006791425704387784,22.100000381469727,0.012889526387995167
2010-08-09,0.0037109155663972966,0.0012693298432147424,0.006032878060028029,0.004807894641330393,0.021783528781166763,0.008163873129961642,0.007520909378427446,21.739999771118164,0.01291761595252813
2010-08-10,0.005468087107405527,0.0037109155663972966,0.0012693298432147424,0.006032878060028029,0.004807894641330393,0.0018807137990311945,0.004257821043675199,22.139999389648438,0.012958423666549769
2010-08-11,0.005985281603927612,0.005468087107405527,0.0037109155663972966,0.0012693298432147424,0.006032878060028029,0.002034246088107144,0.0044932984361946435,22.3700008392334,0.012730363750760783
2010-08-12,0.028583405997961563,0.005985281603927612,0.005468087107405527,0.0037109155663972966,0.0012693298432147424,0.011099666024833693,0.00900340402378135,25.389999389648438,0.012632809181765039
2010-08-13,0.005393266400071399,0.028583405997961563,0.005985281603927612,0.005468087107405527,0.0037109155663972966,0.010519341271415393,0.009828191335152682,25.729999542236328,0.01264035325165606
2010-08-16,0.004031690712189038,0.005393266400071399,0.028583405997961563,0.005985281603927612,0.005468087107405527,0.01047358511256052,0.009892346364311029,26.239999771118164,0.012611543587025022
2010-08-17,0.00012045128871151444,0.004031690712189038,0.005393266400071399,0.028583405997961563,0.005985281603927612,0.011280296561555173,0.008822819200572226,26.100000381469727,0.012766913807219124
2010-08-18,0.012118489601347648,0.00012045128871151444,0.004031690712189038,0.005393266400071399,0.028583405997961563,0.01122794435523246,0.010049460800056234,24.329999923706055,0.011460503337231562
2010-08-19,0.0014816804859392602,0.012118489601347648,0.00012045128871151444,0.004031690712189038,0.005393266400071399,0.004670812765006693,0.004629115697651773,24.59000015258789,0.011753387732535144
2010-08-20,0.01708043585689712,0.0014816804859392602,0.012118489601347648,0.00012045128871151444,0.004031690712189038,0.007321192337531283,0.006966549589016917,26.440000534057617,0.011699296546026762
2010-08-23,0.003669753922919338,0.01708043585689712,0.0014816804859392602,0.012118489601347648,0.00012045128871151444,0.007359155766148147,0.006894162231162977,25.489999771118164,0.011721859516688214
2010-08-24,0.0040484907945532,0.003669753922919338,0.01708043585689712,0.0014816804859392602,0.012118489601347648,0.006628677875019376,0.007679770132331315,25.65999984741211,0.011694507073948184
2010-08-25,0.014618768361991257,0.0040484907945532,0.003669753922919338,0.01708043585689712,0.0014816804859392602,0.00712310797007703,0.008179825884460038,27.459999084472656,0.01170983218533288
2010-08-26,0.003283944691638116,0.014618768361991257,0.0040484907945532,0.003669753922919338,0.01708043585689712,0.006734417907929633,0.008540278725599808,26.700000762939453,0.011792213723592695
2010-08-27,0.007714466580892417,0.003283944691638116,0.014618768361991257,0.0040484907945532,0.003669753922919338,0.004785732546064875,0.006667084870398868,27.3700008392334,0.010934909297128923
2010-08-30,0.016450710403283032,0.007714466580892417,0.003283944691638116,0.014618768361991257,0.0040484907945532,0.00603485107641963,0.009223276166471606,24.450000762939453,0.011212321825543554
2010-08-31,0.014828611113085734,0.016450710403283032,0.007714466580892417,0.003283944691638116,0.014618768361991257,0.005636419241419104,0.011379300230178111,27.209999084472656,0.011019335181190741
2010-09-01,0.00039071808849260096,0.014828611113085734,0.016450710403283032,0.007714466580892417,0.003283944691638116,0.007015058592960107,0.008533690175478382,26.049999237060547,0.01200251019846744
2010-09-02,0.029077736386750194,0.00039071808849260096,0.014828611113085734,0.016450710403283032,0.007714466580892417,0.01070371731379171,0.013692448514500796,23.889999389648438,0.011413230156995868
2010-09-03,0.00903985298673457,0.029077736386750194,0.00039071808849260096,0.014828611113085734,0.016450710403283032,0.010533723281154456,0.013957525795669229,23.190000534057617,0.011566181982833695
2010-09-07,0.013132393793160998,0.00903985298673457,0.029077736386750194,0.00039071808849260096,0.014828611113085734,0.01044150292061277,0.013293862473644821,21.309999465942383,0.011579230929151125
2010-09-08,0.011537491412768315,0.013132393793160998,0.00903985298673457,0.029077736386750194,0.00039071808849260096,0.010424286847376124,0.012635638533581336,23.799999237060547,0.011636790576289887
2010-09-09,0.006418059490903167,0.011537491412768315,0.013132393793160998,0.00903985298673457,0.029077736386750194,0.008889846296121653,0.013841106814063451,23.25,0.011600916866573852
2010-09-10,0.0048206520589967215,0.006418059490903167,0.011537491412768315,0.013132393793160998,0.00903985298673457,0.0034514476640555005,0.008989689948512755,22.809999465942383,0.011609779396677325
2010-09-13,0.004851545040690317,0.0048206520589967215,0.006418059490903167,0.011537491412768315,0.013132393793160998,0.003913543987500663,0.008152028359303905,21.989999771118164,0.011784355251841194
2010-09-14,0.01106912660314444,0.004851545040690317,0.0048206520589967215,0.006418059490903167,0.011537491412768315,0.003321043291587358,0.007739374921300593,21.209999084472656,0.011093718398642594
2010-09-15,0.0007133739296067345,0.01106912660314444,0.004851545040690317,0.0048206520589967215,0.006418059490903167,0.003729075333546402,0.005574551424668277,21.559999465942383,0.011077751260770157
2010-09-16,0.003534883802268771,0.0007133739296067345,0.01106912660314444,0.004851545040690317,0.0048206520589967215,0.0037884762476097134,0.0049979162869413975,22.100000381469727,0.011023058206726598
2010-09-17,0.0003644100558466401,0.003534883802268771,0.0007133739296067345,0.01106912660314444,0.004851545040690317,0.004326561797309997,0.0041066678863113815,21.719999313354492,0.011021654888139961
2010-09-20,0.0008265141149324639,0.0003644100558466401,0.003534883802268771,0.0007133739296067345,0.01106912660314444,0.004523299126243022,0.0033016617011598116,22.010000228881836,0.011340786445870906
2010-09-21,0.015095287889557545,0.0008265141149324639,0.0003644100558466401,0.003534883802268771,0.0007133739296067345,0.006272062114431325,0.0041068939584424325,21.5,0.011306479316997981
2010-09-22,0.0025673131207138568,0.015095287889557545,0.0008265141149324639,0.0003644100558466401,0.003534883802268771,0.00607293103727653,0.004477681796663856,22.350000381469727,0.011288148476959014
2010-09-23,0.004837172794451643,0.0025673131207138568,0.015095287889557545,0.0008265141149324639,0.0003644100558466401,0.006050271480055446,0.004738139595100431,22.510000228881836,0.010125301242276176
2010-09-24,0.008366240177841381,0.004837172794451643,0.0025673131207138568,0.015095287889557545,0.0008265141149324639,0.005649134593572293,0.006338505619499379,23.8700008392334,0.010780271520264138
2010-09-27,0.020972915547808245,0.008366240177841381,0.004837172794451643,0.0025673131207138568,0.015095287889557545,0.007587148543583947,0.010367785906074536,21.709999084472656,0.010805054169680129
